ID_Klijenta,Odobreni_Iznos_EUR,Mjesečna_Primanje_EUR,Trenutni_Dug_EUR,Starost_Klijenta,Staž_Godine,Godine_Kreditne_Povijesti,Broj_članova_Kućanstva,Stambeni_Status,Obrazovanje,Omjer_Dug_Primanja,Omjer_Kredit_Primanja,Rizik
2003,86192.61,7848.35,45000.0,30.0,12.0,12.0,3.0,podstanar,VSS,5.733689246784356,10.982258691317282,0
2004,72061.26,4639.04,45000.0,54.0,18.0,28.0,2.0,podstanar,SSS,9.70028281713458,15.533657825757052,1
2005,98964.47,8464.05,45000.0,41.0,19.0,21.0,2.0,vlasnik,VSS,5.316603753522251,11.69233050371867,0
2006,92869.71,7054.2,45000.0,36.0,5.0,16.0,4.0,vlasnik,SSS,6.379178361826997,13.165165433358851,1
2007,102903.86,8884.5,45000.0,40.0,18.0,21.0,2.0,vlasnik,SSS,5.065000844166807,11.582403061511622,0
2008,97703.44,6757.45,45000.0,30.0,11.0,10.0,1.0,podstanar,SSS,6.659316754101029,14.458625665006771,1
2009,105991.05,9698.95,45000.0,46.0,22.0,16.0,6.0,podstanar,VSS,4.639677490862413,10.928095309286057,0
2010,74295.3,4882.25,45000.0,25.0,7.0,2.0,2.0,vlasnik,SSS,9.217061805519997,15.217430487992218,1
2011,111347.88,6695.73291584802,45000.0,34.0,16.0,14.0,2.0,podstanar,SSS,6.720698176817992,16.629677646856635,1
2012,88951.99,6296.91,45000.0,48.0,18.0,5.0,3.0,vlasnik,SSS,7.146362263395856,14.126292101999235,1
2013,126505.22,9938.07,42222.95,22.0,3.0,2.0,2.0,podstanar,VSS,4.24860662080263,12.729354894863892,1
2014,71216.24,6128.91,45000.0,28.0,8.0,8.0,2.0,podstanar,VSS,7.3422517217580285,11.619723572380735,1
2015,119719.28,8019.59,27190.06,26.0,8.0,6.0,2.0,vlasnik,SSS,3.390455123017511,14.928354192670698,1
2016,88958.22,5674.67,45000.0,45.0,17.0,10.0,3.0,podstanar,SSS,7.9299765448915975,15.676368846117924,1
2017,71971.64,5245.73,45000.0,20.0,2.0,0.0,3.0,podstanar,VSS,8.57840567471067,13.720042777649633,1
2018,75322.28,6042.57,45000.0,24.0,5.0,4.0,4.0,podstanar,SSS,7.447162382893372,12.465272226883595,1
2019,78593.05,8317.2,45000.0,30.0,12.0,5.0,5.0,vlasnik,VSS,5.410474678978502,9.449460154859809,0
2020,93483.32,9431.29,45000.0,41.0,21.0,14.0,1.0,vlasnik,VSS,4.771351533035247,9.912039604338325,0
2021,95456.71,6334.83,45000.0,47.0,22.0,11.0,1.0,vlasnik,SSS,7.103584468722918,15.068551168697503,1
2022,73526.0,6695.73291584802,45000.0,30.0,12.0,10.0,1.0,podstanar,SSS,6.720698176817992,10.981023425527104,1
2023,84512.91,8541.23,45000.0,31.0,10.0,5.0,2.0,podstanar,VSS,5.2685620220975204,9.894700177843239,0
2024,127845.41,7723.33,22480.98,47.0,25.0,0.0,3.0,vlasnik,SSS,2.910788481134433,16.553146117024653,1
2025,119550.86,9108.6,45000.0,30.0,9.0,10.0,4.0,podstanar,SSS,4.940386008826823,13.125053246382539,1
2026,93726.47,5631.18,49837.19857847465,29.0,11.0,9.0,3.0,vlasnik,SSS,8.85022296898246,16.644197130974323,1
2027,85760.07,5201.35,45000.0,31.0,13.0,11.0,1.0,vlasnik,SSS,8.651600065367644,16.488040604842972,1
2028,87400.63,7106.58,45000.0,39.0,21.0,14.0,3.0,podstanar,VSS,6.332159773055394,12.298550076126633,1
2029,97270.36,8628.73,41160.23,26.0,8.0,1.0,4.0,vlasnik,VSS,4.77013766799981,11.272847800313604,1
2030,64544.15,7310.2,45000.0,35.0,13.0,16.0,3.0,podstanar,VSS,6.155782331536757,8.82932751497907,1
2031,79852.47,4705.43,45000.0,22.0,4.0,2.0,1.0,vlasnik,SSS,9.563419283678643,16.970281143274896,1
2032,51628.32,4069.06,45000.0,28.0,10.0,2.0,1.0,podstanar,SSS,11.059065238654629,12.6880213120475,1
2033,92984.46,9564.46,45000.0,40.0,20.0,4.0,4.0,podstanar,VSS,4.704917998506973,9.721872431898927,0
2034,97943.92,8298.81,45000.0,25.0,7.0,5.0,4.0,podstanar,VSS,5.422464184624061,11.802164406704094,0
2035,75336.27,6880.29,45000.0,36.0,16.0,16.0,3.0,podstanar,VSS,6.540421988026668,10.94957770675364,1
2036,116479.74,8962.5,45000.0,39.0,20.0,19.0,2.0,podstanar,SSS,5.02092050209205,12.996344769874478,1
2037,60484.69,6624.86,32161.538853298116,32.0,14.0,12.0,3.0,vlasnik,VSS,4.854674491732371,9.129957463252055,0
2038,55712.5,3370.81,45000.0,37.0,19.0,17.0,2.0,podstanar,SSS,13.349906995647931,16.527926522111898,1
2039,89489.04,8277.88,45000.0,27.0,9.0,5.0,5.0,podstanar,VSS,5.436174479456093,10.810623009756121,0
2040,105941.97,8754.38,45000.0,33.0,15.0,13.0,1.0,podstanar,VSS,5.1402840635202045,12.101596001087456,1
2041,118678.55,9661.45,63104.974116228135,41.0,20.0,0.0,1.0,podstanar,SSS,6.531625596181539,12.283720352535074,1
2042,75822.31,5708.69,45000.0,37.0,16.0,6.0,3.0,podstanar,VSS,7.882719152730312,13.281910560916778,1
2043,106573.62,8519.71,45000.0,34.0,14.0,14.0,3.0,vlasnik,VSS,5.281869922802537,12.50906662315971,1
2044,84229.83,5208.91,45000.0,37.0,11.0,14.0,3.0,podstanar,SSS,8.63904348510533,16.170336980289544,1
2045,81547.45,5850.53,45000.0,42.0,18.0,6.0,4.0,vlasnik,SSS,7.691610845513142,13.93847224097646,1
2046,102673.2,6695.73291584802,45000.0,28.0,3.0,8.0,6.0,podstanar,VSS,6.720698176817992,15.334124178845977,1
2047,98046.46,5499.19,45000.0,47.0,29.0,19.0,3.0,vlasnik,SSS,8.183023317979558,17.829254853896668,1
2048,53472.16,3553.79,45000.0,32.0,13.0,12.0,1.0,vlasnik,SSS,12.662537741397212,15.046516535867342,1
2049,114530.81,8196.32,32753.71,39.0,18.0,19.0,4.0,podstanar,SSS,3.9961482714193686,13.97344295976731,1
2050,112601.83,7413.45,25867.33,47.0,25.0,10.0,1.0,vlasnik,SSS,3.4892431998597147,15.188856740114252,1
2051,72488.75,8197.11,45000.0,31.0,9.0,11.0,2.0,podstanar,VSS,5.489739676544538,8.843208155069286,0
2052,92916.07,6369.99,45000.0,28.0,9.0,8.0,1.0,podstanar,SSS,7.064375297292461,14.586533102877715,1
2053,94880.6,7996.2,45000.0,32.0,14.0,12.0,4.0,podstanar,VSS,5.627673144743754,11.865711212826094,0
2054,90213.48,7378.57,45000.0,34.0,10.0,14.0,2.0,vlasnik,SSS,6.0987427103083665,12.226417856034434,1
2055,73993.9,4324.64,45000.0,52.0,18.0,25.0,2.0,vlasnik,SSS,10.405490399200858,17.10984035665396,1
2056,71567.53,7210.4,45000.0,26.0,8.0,6.0,1.0,vlasnik,VSS,6.240985243537113,9.92559774769777,1
2057,84488.92,5987.27,45000.0,31.0,12.0,11.0,5.0,podstanar,SSS,7.515946332802763,14.111426409699243,1
2058,108454.58,10000.0,45000.0,37.0,17.0,8.0,1.0,podstanar,VSS,4.5,10.845458,0
2059,95872.0,6322.21,45000.0,23.0,5.0,3.0,3.0,podstanar,SSS,7.117764199544147,15.164317540859921,1
2060,77587.71,4960.57,45000.0,30.0,12.0,10.0,4.0,podstanar,SSS,9.071538149849715,15.640886027210584,1
2061,100433.97,6543.0,45000.0,38.0,17.0,11.0,1.0,podstanar,SSS,6.87757909215956,15.349834938101788,1
2062,28029.15,2392.07,14903.946713621594,32.0,12.0,9.0,1.0,podstanar,SSS,6.2305646212784715,11.717529169296885,1
2063,107975.31,8530.73,34911.65,30.0,12.0,10.0,3.0,vlasnik,VSS,4.092457503636852,12.657218080984864,1
2064,50205.72,2676.52,45000.0,30.0,9.0,10.0,1.0,vlasnik,SSS,16.812876421622107,18.757834800412475,1
2065,77751.18,7055.24,52433.43293809,24.0,6.0,1.0,3.0,vlasnik,VSS,7.431842564971568,11.020345161893854,1
2066,62606.6,4071.34,45000.0,38.0,20.0,18.0,1.0,vlasnik,SSS,11.052872027391473,15.37739417489082,1
2067,59106.37,5456.12,45000.0,53.0,35.0,33.0,1.0,podstanar,VSS,8.247619187261277,10.833040695585876,1
2068,108216.54,9518.22,45000.0,30.0,12.0,8.0,2.0,podstanar,VSS,4.727774730989618,11.369409406380605,0
2069,75645.98,5032.78,45000.0,32.0,14.0,12.0,3.0,podstanar,SSS,8.941380310683162,15.030655025651827,1
2070,91930.08,6273.26,45000.0,42.0,21.0,5.0,4.0,podstanar,SSS,7.173303832457127,14.654275448490896,1
2071,84061.59,6514.64,44698.08959680567,25.0,7.0,1.0,2.0,podstanar,VSS,6.861175689954575,12.903489678631512,1
2072,94540.82,6192.89,45000.0,52.0,34.0,14.0,3.0,podstanar,SSS,7.2663974331854755,15.266026039538891,1
2073,86536.44,6073.86,45000.0,37.0,12.0,16.0,3.0,vlasnik,SSS,7.4087977003091945,14.247355059220991,1
2074,59340.16,4678.32,45000.0,51.0,27.0,31.0,3.0,vlasnik,VSS,9.618837531421537,12.68407462507909,1
2075,104925.34,10000.0,45000.0,36.0,18.0,16.0,3.0,vlasnik,VSS,4.5,10.492534,0
2076,75124.87,8058.72,45000.0,53.0,29.0,20.0,1.0,vlasnik,VSS,5.584013342069212,9.322183920027001,0
2077,53868.36,5111.87,45000.0,43.0,17.0,7.0,2.0,podstanar,VSS,8.803040765903672,10.537897090497216,1
2078,76437.7,19246.94276159265,45000.0,41.0,15.0,9.0,3.0,podstanar,VSS,2.3380336585090116,3.971420341755872,0
2079,115015.2,10000.0,40572.04,37.0,19.0,9.0,2.0,vlasnik,VSS,4.0572040000000005,11.50152,0
2080,102004.43,9039.33,45000.0,33.0,10.0,13.0,4.0,podstanar,VSS,4.978245069048259,11.284512237079518,0
2081,78026.96,4705.0,45000.0,47.0,21.0,9.0,2.0,podstanar,SSS,9.564293304994687,16.583838469713072,1
2082,78014.85,8268.95,45000.0,30.0,12.0,8.0,1.0,vlasnik,VSS,5.442045241536108,9.434674293592295,0
2083,78567.3,5280.05,41776.609445278285,30.0,6.0,10.0,6.0,vlasnik,SSS,7.912161711589527,14.88002954517476,1
2084,126534.96,7901.04,26946.15,31.0,12.0,11.0,4.0,podstanar,SSS,3.410456091856262,16.014975243765377,1
2085,92638.71,8154.06,45000.0,33.0,15.0,13.0,6.0,podstanar,VSS,5.518723188203177,11.361053266716214,0
2086,93600.83,7402.39,35353.34,38.0,16.0,0.0,4.0,vlasnik,SSS,4.775935880168431,12.644676921913058,1
2087,105605.67,7031.87,56153.728469693386,28.0,10.0,3.0,5.0,vlasnik,SSS,7.9856038962172775,15.018148799679174,1
2088,89775.78,6237.56,41362.93,47.0,29.0,23.0,6.0,vlasnik,SSS,6.63126767518068,14.3927721737346,1
2089,79819.16,6863.54,45000.0,24.0,6.0,4.0,1.0,vlasnik,VSS,6.556383440615193,11.629444863729214,1
2090,81073.0,8048.07,45000.0,36.0,14.0,9.0,3.0,podstanar,VSS,5.591402659271105,10.073595284335251,0
2091,83567.97,4660.82,45000.0,26.0,8.0,6.0,1.0,podstanar,SSS,9.65495342021361,17.92988572826241,1
2092,84255.56,5264.15,45000.0,43.0,18.0,17.0,5.0,vlasnik,SSS,8.548388628743483,16.005539355831427,1
2093,99552.59,5940.86,35842.4,34.0,12.0,14.0,9.0,vlasnik,SSS,6.033200580387352,16.757269149584403,1
2094,86038.92,8087.98,45000.0,35.0,17.0,15.0,2.0,podstanar,VSS,5.563811977774426,10.637874970017236,0
2095,99652.8,8085.97,45000.0,28.0,10.0,5.0,1.0,vlasnik,VSS,5.5651950229842555,12.324161479698788,1
2096,83385.67,5386.08,45000.0,48.0,22.0,20.0,1.0,vlasnik,SSS,8.35487033241244,15.481699120696314,1
2097,86572.7,6216.09,45000.0,25.0,7.0,1.0,3.0,podstanar,SSS,7.239277423589427,13.927195391315118,1
2098,45035.99,6695.73291584802,45000.0,41.0,13.0,21.0,2.0,podstanar,VSS,6.720698176817992,6.726073241870962,1
2099,103326.55,6695.73291584802,37898.61,34.0,16.0,1.0,4.0,vlasnik,SSS,5.660113758465247,15.431701248930956,1
2100,91929.77,6162.69,43999.36,41.0,17.0,21.0,2.0,vlasnik,SSS,7.1396354514019045,14.917149816070582,1
2101,104960.2,7511.73,45000.0,29.0,11.0,8.0,3.0,podstanar,SSS,5.990630653657679,13.972839811867573,1
2102,27074.89,2055.84,14396.537812854336,44.0,21.0,26.0,4.0,podstanar,SSS,7.002752068669904,13.169745700054477,1
2103,126767.49,10000.0,67406.10814025963,51.0,27.0,9.0,1.0,vlasnik,VSS,6.740610814025963,12.676749000000001,1
2104,82208.21,7019.61,45000.0,46.0,25.0,1.0,1.0,vlasnik,VSS,6.4106125553983775,11.711221848507254,1
2105,107163.66,8844.36,45000.0,28.0,10.0,7.0,3.0,vlasnik,VSS,5.0879882772750085,12.116609907330773,1
2106,64201.88,7380.95,45000.0,39.0,16.0,19.0,3.0,podstanar,VSS,6.096776160250374,8.698322031716785,1
2107,97255.48,7468.71,43394.88,30.0,11.0,10.0,4.0,podstanar,VSS,5.810224255594339,13.02172396571831,1
2108,63931.69,7285.15,33994.412997603366,41.0,19.0,16.0,1.0,podstanar,VSS,4.666261229707469,8.775617523317983,0
2109,72524.62,4298.13,38563.53374631963,36.0,18.0,16.0,6.0,podstanar,SSS,8.972165510656874,16.87352872062967,1
2110,123280.63,8259.25,40257.08,23.0,5.0,3.0,5.0,podstanar,SSS,4.87418106970972,14.926371038532555,1
2111,81186.35,6672.1,45000.0,32.0,14.0,12.0,2.0,podstanar,VSS,6.744503229867657,12.168035551025914,1
2112,89348.66,8726.27,45000.0,30.0,12.0,11.0,2.0,podstanar,VSS,5.156842499716373,10.239043715126853,0
2113,102401.35,6806.81,45000.0,35.0,17.0,15.0,2.0,podstanar,SSS,6.611026310415598,15.043955979379474,1
2114,94913.64,5625.46,45000.0,27.0,8.0,7.0,3.0,vlasnik,SSS,7.999345831274242,16.872156232556982,1
2115,88008.38,5800.14,45000.0,39.0,17.0,8.0,3.0,podstanar,SSS,7.758433417124413,15.173492363977422,1
2116,92299.22,6412.96,49078.28659052581,38.0,20.0,18.0,3.0,podstanar,SSS,7.652984985174679,14.39260809361044,1
2117,133068.31,9707.9,44463.64,32.0,14.0,12.0,1.0,podstanar,SSS,4.580150186961135,13.707218862987876,1
2118,83847.62,6795.12,45000.0,30.0,12.0,10.0,1.0,vlasnik,VSS,6.6223996044219975,12.33938767821613,1
2119,89021.98,8143.58,45000.0,45.0,20.0,13.0,6.0,podstanar,VSS,5.525825251302253,10.931553444553868,0
2120,106013.09,8975.96,45000.0,40.0,22.0,20.0,3.0,podstanar,VSS,5.013391325273286,11.810780128253692,0
2121,107110.52,7950.4,45000.0,30.0,7.0,10.0,1.0,podstanar,VSS,5.6600925739585435,13.47234352988529,1
2122,108740.61,10000.0,32844.9,29.0,9.0,1.0,2.0,vlasnik,VSS,3.2844900000000004,10.874061,1
2123,97774.6,6389.5,45000.0,40.0,20.0,7.0,3.0,podstanar,SSS,7.042804601299006,15.302386728225997,1
2124,62139.9,4107.84,45000.0,31.0,13.0,4.0,3.0,vlasnik,SSS,10.9546623042767,15.127147113811638,1
2125,117668.63,6695.73291584802,45000.0,34.0,16.0,14.0,2.0,podstanar,SSS,6.720698176817992,17.573674380214907,1
2126,62073.09,6796.39,45000.0,42.0,18.0,6.0,4.0,podstanar,VSS,6.621162116947379,9.133244266441448,1
2127,91052.71,5933.32,45000.0,29.0,9.0,9.0,1.0,vlasnik,SSS,7.584286706262262,15.345996844936732,1
2128,69914.48,6153.83,45000.0,48.0,30.0,28.0,2.0,vlasnik,VSS,7.312519195362888,11.36113282297366,1
2129,83717.23,5655.95,45000.0,36.0,18.0,16.0,1.0,podstanar,SSS,7.956223092495514,14.801621301461292,1
2130,91575.25,9153.93,45000.0,32.0,14.0,12.0,4.0,vlasnik,VSS,4.91592135836739,10.00392727495185,0
2131,91427.14,6313.15,45000.0,36.0,18.0,16.0,5.0,podstanar,SSS,7.127978901182453,14.482016109232317,1
2132,93438.42,8151.15,45000.0,35.0,17.0,15.0,2.0,podstanar,VSS,5.520693399090926,11.463219300344123,0
2133,117274.23,8014.6,38649.07,31.0,9.0,11.0,4.0,vlasnik,SSS,4.8223329922890725,14.632574301899034,1
2134,94070.69,6498.17,45000.0,50.0,24.0,6.0,2.0,podstanar,SSS,6.92502658440761,14.476489534745935,1
2135,80116.87,6050.01,45000.0,35.0,10.0,15.0,3.0,vlasnik,VSS,7.438004234703744,13.242435962915762,1
2136,104281.74,9977.23,45000.0,39.0,16.0,7.0,4.0,podstanar,VSS,4.510269884527069,10.451973142846262,0
2137,108789.41,8992.38,34685.31,45.0,21.0,7.0,4.0,vlasnik,VSS,3.8571890867601235,12.097955157588983,1
2138,60447.84,7394.33,45000.0,25.0,7.0,5.0,4.0,podstanar,VSS,6.085744076880529,8.17489076089382,1
2139,96948.0,7617.02,45000.0,40.0,16.0,10.0,2.0,podstanar,VSS,5.907822219188081,12.727812189018803,1
2140,99023.45,7772.04,45000.0,31.0,13.0,11.0,1.0,podstanar,VSS,5.789985640835611,12.740985635688956,1
2141,79048.73,4982.86,38741.11,43.0,19.0,17.0,3.0,vlasnik,SSS,7.774874268994113,15.86412823157785,1
2142,112514.14,6695.73291584802,41441.85,18.0,0.0,11.435871743486974,2.0,vlasnik,SSS,6.189292571976993,16.803857234760983,1
2143,81998.89,5983.53,45000.0,34.0,16.0,14.0,2.0,podstanar,SSS,7.520644168241824,13.704099419573396,1
2144,87511.53,8630.37,45000.0,29.0,11.0,11.0,2.0,podstanar,VSS,5.21414493237254,10.139951126081499,0
2145,81538.56,8889.89,45000.0,39.0,16.0,14.0,3.0,vlasnik,VSS,5.061929900144997,9.17205499730593,0
2146,85311.58,7249.18,45000.0,40.0,13.0,20.0,3.0,vlasnik,VSS,6.207598652537253,11.768445534529423,1
2147,63074.5,4142.82,45000.0,28.0,10.0,8.0,1.0,vlasnik,SSS,10.862166350456937,15.225015810486578,1
2148,56198.98,3640.91,45000.0,28.0,9.0,5.0,1.0,podstanar,SSS,12.359547475768421,15.435421364439112,1
2149,116890.1,10000.0,45000.0,34.0,15.0,14.0,5.0,vlasnik,VSS,4.5,11.689010000000001,0
2150,68060.77,4700.17,45000.0,31.0,12.0,11.0,4.0,vlasnik,SSS,9.574121787084296,14.480491131171853,1
2151,65172.15,6982.72,45000.0,43.0,21.0,23.0,2.0,vlasnik,VSS,6.444480087988635,9.3333471770313,1
2152,41932.2,2369.37,22296.618855189092,31.0,12.0,11.0,2.0,podstanar,SSS,9.410357544490347,17.697615821927347,1
2153,72220.77,5073.77,45000.0,25.0,7.0,5.0,1.0,vlasnik,SSS,8.869144639981709,14.234143447574485,1
2154,58538.2,6695.73291584802,45000.0,28.0,10.0,7.0,1.0,podstanar,VSS,6.720698176817992,8.742612755871265,1
2155,117840.3,7421.38,28304.76,27.0,9.0,7.0,1.0,vlasnik,SSS,3.8139483492288493,15.878488906375903,1
2156,105196.34,7007.66,55936.07532971994,28.0,7.0,8.0,5.0,podstanar,SSS,7.982133169948305,15.01162156839801,1
2157,71236.99,7817.81,45000.0,30.0,10.0,10.0,3.0,podstanar,VSS,5.756087702310493,9.112141379747014,0
2158,130048.72,10000.0,12200.83,30.0,12.0,7.0,3.0,vlasnik,VSS,1.220083,13.004872,1
2159,104635.31,8383.61,36819.76,35.0,17.0,15.0,3.0,vlasnik,VSS,4.391874144908935,12.480937209626878,1
2160,78503.37,6168.47,45000.0,38.0,20.0,18.0,1.0,podstanar,VSS,7.295163954757014,12.726554558910069,1
2161,35011.89,2470.63,18616.880743910562,29.0,9.0,3.0,2.0,podstanar,SSS,7.535276728571482,14.17123972428085,1
2162,130818.85,7683.94,28608.44,36.0,18.0,16.0,2.0,podstanar,SSS,3.723147239567201,17.024970262651713,1
2163,57208.55,3767.92,45000.0,26.0,8.0,5.0,3.0,vlasnik,SSS,11.942928724601371,15.183058557506529,1
2164,52092.03,3480.81,45000.0,25.0,7.0,2.0,3.0,podstanar,SSS,12.928025373404466,14.965490790936592,1
2165,105451.41,7427.39,45000.0,26.0,8.0,2.0,1.0,podstanar,SSS,6.058655867000386,14.197640086221405,1
2166,133795.05,10000.0,25044.98,30.0,9.0,10.0,1.0,podstanar,VSS,2.504498,13.379504999999998,1
2167,112685.46,7260.58,45000.0,31.0,10.0,10.0,2.0,podstanar,SSS,6.197851962239931,15.520173319486874,1
2168,96278.18,7843.24,45000.0,37.0,14.0,17.0,1.0,podstanar,VSS,5.7374248397346,12.27530714347642,1
2169,96895.09,6076.61,45000.0,34.0,16.0,9.0,2.0,vlasnik,SSS,7.405444812156778,15.94558314586587,1
2170,102068.31,6240.52,45000.0,28.0,10.0,8.0,1.0,vlasnik,SSS,7.210937550075955,16.355737983373178,1
2171,100178.57,6833.52,45000.0,26.0,8.0,6.0,4.0,podstanar,SSS,6.58518596565167,14.65987807162341,1
2172,90623.83,6904.8,45000.0,41.0,18.0,21.0,4.0,podstanar,VSS,6.517205422314912,13.124758139265438,1
2173,87084.02,5598.29,45000.0,33.0,11.0,13.0,3.0,vlasnik,SSS,8.038168797972238,15.555467830355342,1
2174,83748.14,6585.62,45000.0,43.0,16.0,23.0,3.0,podstanar,VSS,6.833069627461044,12.716819373119009,1
2175,69920.71,6436.22,45000.0,25.0,7.0,5.0,5.0,podstanar,VSS,6.991681452778183,10.863629583824046,1
2176,79386.5,6193.15,45000.0,30.0,10.0,10.0,1.0,vlasnik,SSS,7.26609237625441,12.81843649838935,1
2177,51140.86,4258.6,45000.0,27.0,9.0,8.0,2.0,vlasnik,VSS,10.566852956370637,12.008843281829709,1
2178,83033.21,7609.04,45000.0,30.0,11.0,10.0,1.0,podstanar,VSS,5.91401806272539,10.912442305468234,0
2179,65228.18,5786.1,45000.0,45.0,17.0,23.0,2.0,vlasnik,VSS,7.777259293824856,11.273254869428458,1
2180,62928.21,4203.06,45000.0,40.0,16.0,20.0,1.0,vlasnik,SSS,10.706485275013918,14.971998972177412,1
2181,88597.88,7515.86,45000.0,45.0,20.0,25.0,5.0,vlasnik,VSS,5.987338774272007,11.788122716495518,0
2182,112840.05,8799.51,33570.37,40.0,17.0,2.0,2.0,vlasnik,VSS,3.815027200378203,12.82344698738907,1
2183,103366.33,6790.77,45000.0,30.0,10.0,10.0,3.0,podstanar,SSS,6.626641750493684,15.221591954962397,1
2184,53589.99,3756.42,45000.0,32.0,14.0,10.0,2.0,podstanar,SSS,11.979491111217595,14.266240196783107,1
2185,65207.44,4867.38,45000.0,26.0,8.0,6.0,4.0,podstanar,SSS,9.245220221145667,13.396825396825397,1
2186,103815.42,5943.5,45000.0,48.0,22.0,17.0,3.0,podstanar,SSS,7.571296374190292,17.46705140068983,1
2187,65350.25,4172.21,45000.0,23.0,3.0,3.0,2.0,podstanar,SSS,10.785650770215305,15.66322164991695,1
2188,80507.34,5474.06,45000.0,44.0,21.0,24.0,1.0,vlasnik,SSS,8.220589471069005,14.707062034394944,1
2189,96001.04,5941.08,45000.0,44.0,20.0,12.0,2.0,vlasnik,SSS,7.574380415681997,16.158853272468978,1
2190,65633.11,8241.13,45000.0,53.0,29.0,29.0,3.0,podstanar,SSS,5.460416229327775,7.964091089450113,0
2191,87107.51,6989.46,45000.0,31.0,10.0,11.0,2.0,podstanar,VSS,6.438265617086299,12.462695258288909,1
2192,58319.49,6867.32,45000.0,42.0,13.0,5.0,1.0,vlasnik,VSS,6.55277459037878,8.492321604352208,1
2193,72972.65,6642.85,45000.0,58.0,28.0,26.0,2.0,vlasnik,VSS,6.774200832474013,10.98514191950744,1
2194,91395.64,5797.4,48597.82577842504,30.0,12.0,10.0,1.0,podstanar,SSS,8.382693238076559,15.764936005795702,1
2195,53140.13,2619.39,45000.0,24.0,3.0,4.0,3.0,vlasnik,SSS,17.17957234317914,20.287215725798756,1
2196,93809.49,7539.64,45000.0,30.0,2.0,10.0,5.0,podstanar,VSS,5.968454727281409,12.442170978985734,1
2197,84607.24,6155.2,45000.0,42.0,24.0,22.0,1.0,vlasnik,SSS,7.310891603847153,13.745652456459581,1
2198,96049.8,6234.87,55340.024240637285,29.0,11.0,9.0,4.0,vlasnik,SSS,8.875890634550085,15.40526105596428,1
2199,89478.28,5542.0,45000.0,31.0,6.0,4.0,3.0,podstanar,SSS,8.11981234211476,16.145485384337785,1
2200,112282.81,7948.36,32925.23,39.0,17.0,19.0,5.0,podstanar,SSS,4.142392896144614,14.126538053132974,1
2201,87504.49,5668.25,45000.0,31.0,13.0,13.0,2.0,podstanar,SSS,7.938958232258633,15.437655361002074,1
2202,76411.89,4839.05,45000.0,39.0,15.0,12.0,1.0,vlasnik,SSS,9.299345946001797,15.790679988840784,1
2203,87445.95,5904.46,45000.0,37.0,15.0,13.0,2.0,podstanar,SSS,7.621357414564583,14.810151986803195,1
2204,95865.96,8276.44,45000.0,48.0,22.0,7.0,3.0,podstanar,VSS,5.437120307765174,11.582994620875642,0
2205,85977.2,6922.67,45000.0,27.0,8.0,7.0,1.0,vlasnik,SSS,6.500382078013252,12.419658888839132,1
2206,85811.83,7634.41,45628.7451356304,27.0,7.0,7.0,2.0,podstanar,VSS,5.976721860056036,11.240139054622427,0
2207,70960.17,6810.6,45000.0,27.0,9.0,7.0,3.0,vlasnik,VSS,6.607347370275746,10.419077614307108,1
2208,71741.98,6029.82,45000.0,43.0,13.0,14.0,3.0,podstanar,VSS,7.4629093405773315,11.897864281189156,1
2209,56947.89,3283.59,45000.0,44.0,19.0,18.0,1.0,podstanar,SSS,13.704512439129124,17.343179264159044,1
2210,119991.53,9530.6,41555.4,40.0,22.0,0.0,1.0,vlasnik,VSS,4.360208171573668,12.590133884540322,1
2211,60122.74,4061.77,45000.0,47.0,16.0,21.0,2.0,vlasnik,SSS,11.078913872523556,14.802103516447263,1
2212,71141.9,4203.54,45000.0,22.0,4.0,1.0,2.0,vlasnik,SSS,10.705262707146833,16.924282866345983,1
2213,70631.85,6121.14,45000.0,52.0,27.0,17.0,2.0,podstanar,VSS,7.3515717660435795,11.539002538742784,1
2214,102898.49,7059.56,43031.77,50.0,25.0,18.0,3.0,vlasnik,SSS,6.095531449552096,14.575765345148989,1
2215,79101.01,5453.6,45000.0,42.0,17.0,7.0,3.0,vlasnik,SSS,8.251430247909637,14.504365923426725,1
2216,109954.84,7582.47,45000.0,53.0,29.0,33.0,2.0,podstanar,SSS,5.9347415815690665,14.50119024539497,1
2217,71530.19,4914.16,45000.0,30.0,10.0,10.0,6.0,podstanar,SSS,9.15721099842089,14.555934279714133,1
2218,90579.88,5785.15,45000.0,38.0,14.0,18.0,4.0,vlasnik,SSS,7.778536425157516,15.657308799253263,1
2219,68293.06,7295.92,45000.0,28.0,10.0,8.0,3.0,podstanar,VSS,6.167830787618286,9.360445289970285,1
2220,127902.98,7927.39,4704.97,42.0,19.0,22.0,4.0,vlasnik,SSS,0.5935080776901351,16.134311545161772,1
2221,61248.03,6695.73291584802,45000.0,25.0,7.0,5.0,4.0,podstanar,SSS,6.720698176817992,9.147322745659858,1
2222,91196.41,7586.49,45000.0,43.0,19.0,23.0,1.0,podstanar,VSS,5.931596825409379,12.020896356549605,1
2223,97675.54,7899.28,45000.0,32.0,14.0,7.0,4.0,podstanar,VSS,5.696721726537103,12.365119352649861,1
2224,93275.98,8754.0,49597.659421738914,42.0,14.0,16.0,6.0,podstanar,VSS,5.665713893276092,10.655241032670778,0
2225,81294.25,9887.45,45000.0,38.0,13.0,18.0,4.0,vlasnik,VSS,4.5512240264173265,8.221963195768373,0
